product_id,product_name,category,supplier,cost_price,retail_price,margin_pct,stock_qty,reorder_level,needs_reorder,warehouse,last_restocked,weight_kg,length_cm,width_cm,height_cm
PRD-027087,Product-27087,Beauty,Supplier-88,163.26,242.86,32.78,1292,57,False,Warehouse-C,2026-02-22,1.31,86.0,43.0,32.0
PRD-027089,Product-27089,Garden,Supplier-90,67.99,112.6,39.62,2796,329,False,Warehouse-E,2026-02-27,33.34,55.0,19.0,56.0
PRD-027090,Product-27090,Electronics,Supplier-91,147.25,344.35,57.24,6716,465,False,Warehouse-A,2026-03-21,10.6,8.0,30.0,52.0
PRD-027091,Product-27091,Clothing,Supplier-92,123.48,247.71,50.15,7136,14,False,Warehouse-B,2026-03-07,40.15,53.0,70.0,28.0
PRD-027092,Product-27092,Books,Supplier-93,174.73,239.79,27.13,9517,193,False,Warehouse-C,2026-03-10,3.91,17.0,12.0,75.0
PRD-027093,Product-27093,Home,Supplier-94,96.14,187.2,48.64,1781,176,False,Warehouse-D,2026-02-22,14.71,72.0,31.0,40.0
PRD-027094,Product-27094,Sports,Supplier-95,137.02,167.19,18.05,5634,482,False,Warehouse-E,2026-01-26,28.13,81.0,57.0,62.0
PRD-027095,Product-27095,Food,Supplier-96,166.41,356.7,53.35,7968,380,False,Warehouse-A,2026-03-07,36.65,19.0,18.0,14.0
PRD-027097,Product-27097,Beauty,Supplier-98,82.4,107.58,23.41,9054,424,False,Warehouse-C,2025-11-08,29.36,92.0,96.0,66.0
PRD-027098,Product-27098,Auto,Supplier-99,100.86,149.82,32.68,3615,278,False,Warehouse-D,2026-03-19,33.38,6.0,18.0,79.0
PRD-027099,Product-27099,Garden,Supplier-100,80.44,237.96,66.2,5071,234,False,Warehouse-E,2025-10-10,19.21,55.0,90.0,57.0
PRD-027100,Product-27100,Electronics,Supplier-1,180.94,462.65,60.89,5721,287,False,Warehouse-A,2026-03-25,15.06,41.0,30.0,65.0
PRD-027101,Product-27101,Clothing,Supplier-2,76.96,160.4,52.02,3152,235,False,Warehouse-B,2025-11-11,34.65,19.0,66.0,40.0
PRD-027102,Product-27102,Books,Supplier-3,80.85,148.28,45.47,607,166,False,Warehouse-C,2025-11-29,47.64,47.0,92.0,80.0
PRD-027103,Product-27103,Home,Supplier-4,4.03,10.58,61.91,7763,306,False,Warehouse-D,2026-01-15,27.24,49.0,46.0,36.0
PRD-027105,Product-27105,Food,Supplier-6,88.42,247.81,64.32,3941,372,False,Warehouse-A,2026-01-16,31.25,90.0,80.0,35.0
PRD-027106,Product-27106,Toys,Supplier-7,12.91,25.83,50.02,6110,322,False,Warehouse-B,2025-10-08,43.36,95.0,92.0,97.0
PRD-027107,Product-27107,Beauty,Supplier-8,118.95,290.48,59.05,2044,178,False,Warehouse-C,2026-03-14,32.5,6.0,63.0,5.0
PRD-027108,Product-27108,Auto,Supplier-9,80.63,141.69,43.09,5464,305,False,Warehouse-D,2025-10-03,23.4,29.0,33.0,78.0
PRD-027109,Product-27109,Garden,Supplier-10,137.38,341.8,59.81,3259,491,False,Warehouse-E,2026-03-13,13.96,52.0,44.0,100.0
PRD-027110,Product-27110,Electronics,Supplier-11,171.22,394.86,56.64,4618,333,False,Warehouse-A,2025-12-28,45.95,62.0,53.0,16.0
PRD-027111,Product-27111,Clothing,Supplier-12,170.36,487.61,65.06,5949,74,False,Warehouse-B,2025-12-01,15.28,52.0,29.0,55.0
PRD-027113,Product-27113,Home,Supplier-14,148.86,434.54,65.74,5800,33,False,Warehouse-D,2026-02-11,10.55,32.0,55.0,53.0
PRD-027114,Product-27114,Sports,Supplier-15,42.11,94.0,55.2,92,126,True,Warehouse-E,2025-12-03,4.24,20.0,79.0,28.0
PRD-027115,Product-27115,Food,Supplier-16,188.68,373.48,49.48,1590,98,False,Warehouse-A,2025-11-27,37.89,62.0,16.0,94.0
PRD-027116,Product-27116,Toys,Supplier-17,197.44,393.48,49.82,5586,43,False,Warehouse-B,2025-10-28,46.67,86.0,15.0,54.0
PRD-027117,Product-27117,Beauty,Supplier-18,154.65,255.21,39.4,4549,25,False,Warehouse-C,2026-01-07,35.45,95.0,36.0,8.0
PRD-027118,Product-27118,Auto,Supplier-19,140.5,262.17,46.41,5586,147,False,Warehouse-D,2026-01-05,6.71,64.0,30.0,46.0
PRD-027119,Product-27119,Garden,Supplier-20,18.44,55.28,66.64,2252,352,False,Warehouse-E,2025-11-24,4.03,69.0,10.0,54.0
PRD-027121,Product-27121,Clothing,Supplier-22,23.14,68.91,66.42,4339,453,False,Warehouse-B,2026-03-04,46.46,82.0,39.0,15.0
PRD-027122,Product-27122,Books,Supplier-23,185.74,510.75,63.63,8956,300,False,Warehouse-C,2025-10-06,48.41,26.0,90.0,49.0
PRD-027123,Product-27123,Home,Supplier-24,71.24,180.9,60.62,2878,400,False,Warehouse-D,2026-01-05,9.58,71.0,96.0,51.0
PRD-027124,Product-27124,Sports,Supplier-25,153.9,191.17,19.5,7842,430,False,Warehouse-E,2025-12-19,36.72,87.0,27.0,89.0
PRD-027125,Product-27125,Food,Supplier-26,83.41,178.02,53.15,8471,138,False,Warehouse-A,2025-12-24,10.55,98.0,34.0,30.0
PRD-027126,Product-27126,Toys,Supplier-27,10.55,25.42,58.5,9585,246,False,Warehouse-B,2026-01-24,15.43,33.0,91.0,18.0
PRD-027127,Product-27127,Beauty,Supplier-28,184.91,344.8,46.37,7856,314,False,Warehouse-C,2026-02-24,45.08,20.0,1.0,45.0
PRD-027129,Product-27129,Garden,Supplier-30,151.09,391.63,61.42,3519,210,False,Warehouse-E,2026-02-11,22.27,39.0,46.0,62.0
PRD-027130,Product-27130,Electronics,Supplier-31,141.73,347.52,59.22,8136,324,False,Warehouse-A,2026-03-16,46.65,84.0,74.0,50.0
PRD-027131,Product-27131,Clothing,Supplier-32,188.86,307.8,38.64,6824,288,False,Warehouse-B,2025-10-24,44.17,97.0,17.0,78.0
PRD-027132,Product-27132,Books,Supplier-33,33.72,96.95,65.22,5752,492,False,Warehouse-C,2025-11-13,18.44,72.0,29.0,38.0
PRD-027133,Product-27133,Home,Supplier-34,101.23,167.19,39.45,5985,276,False,Warehouse-D,2026-03-05,45.16,31.0,92.0,68.0
PRD-027134,Product-27134,Sports,Supplier-35,142.65,360.79,60.46,3622,236,False,Warehouse-E,2025-12-10,8.23,95.0,5.0,66.0
PRD-027135,Product-27135,Food,Supplier-36,111.56,326.33,65.81,1691,300,False,Warehouse-A,2026-01-27,17.64,80.0,18.0,30.0
PRD-027137,Product-27137,Beauty,Supplier-38,172.95,417.85,58.61,6076,164,False,Warehouse-C,2025-12-14,43.78,53.0,89.0,59.0
PRD-027138,Product-27138,Auto,Supplier-39,75.06,127.51,41.13,5807,120,False,Warehouse-D,2026-01-12,32.92,62.0,42.0,39.0
PRD-027139,Product-27139,Garden,Supplier-40,21.04,43.2,51.3,9784,424,False,Warehouse-E,2025-12-16,1.98,98.0,78.0,61.0
PRD-027140,Product-27140,Electronics,Supplier-41,106.51,285.49,62.69,5988,100,False,Warehouse-A,2025-10-17,40.97,72.0,84.0,38.0
PRD-027141,Product-27141,Clothing,Supplier-42,122.21,247.07,50.54,1151,67,False,Warehouse-B,2025-10-12,8.46,49.0,93.0,26.0
PRD-027142,Product-27142,Books,Supplier-43,153.72,422.18,63.59,6829,138,False,Warehouse-C,2026-02-01,42.69,45.0,97.0,97.0
PRD-027143,Product-27143,Home,Supplier-44,195.06,519.4,62.45,3266,401,False,Warehouse-D,2025-12-01,3.87,43.0,70.0,26.0
PRD-027145,Product-27145,Food,Supplier-46,192.69,351.29,45.15,315,136,False,Warehouse-A,2025-10-10,15.99,95.0,75.0,30.0
PRD-027146,Product-27146,Toys,Supplier-47,18.9,43.18,56.23,1969,154,False,Warehouse-B,2025-12-20,14.15,97.0,35.0,83.0
PRD-027147,Product-27147,Beauty,Supplier-48,189.93,299.21,36.52,2308,66,False,Warehouse-C,2025-10-07,34.92,78.0,97.0,88.0
PRD-027148,Product-27148,Auto,Supplier-49,29.67,82.86,64.19,8091,136,False,Warehouse-D,2026-01-27,40.33,88.0,76.0,44.0
PRD-027149,Product-27149,Garden,Supplier-50,93.74,128.32,26.95,847,209,False,Warehouse-E,2025-10-05,48.49,26.0,13.0,66.0
PRD-027150,Product-27150,Electronics,Supplier-51,112.14,312.61,64.13,2834,143,False,Warehouse-A,2026-01-30,34.64,69.0,93.0,96.0
PRD-027151,Product-27151,Clothing,Supplier-52,199.36,313.68,36.44,9260,436,False,Warehouse-B,2026-02-07,5.04,6.0,72.0,42.0
PRD-027153,Product-27153,Home,Supplier-54,186.23,433.65,57.06,4427,113,False,Warehouse-D,2026-03-18,39.37,44.0,48.0,9.0
PRD-027154,Product-27154,Sports,Supplier-55,8.24,24.36,66.17,5016,443,False,Warehouse-E,2026-02-09,2.71,23.0,79.0,72.0
PRD-027155,Product-27155,Food,Supplier-56,160.6,449.29,64.25,6282,198,False,Warehouse-A,2025-12-07,14.59,1.0,86.0,46.0
PRD-027156,Product-27156,Toys,Supplier-57,66.86,155.94,57.12,1384,475,False,Warehouse-B,2025-12-01,36.31,25.0,58.0,40.0
PRD-027157,Product-27157,Beauty,Supplier-58,59.14,115.06,48.6,6124,182,False,Warehouse-C,2026-01-24,49.79,52.0,2.0,2.0
PRD-027158,Product-27158,Auto,Supplier-59,197.64,566.87,65.13,3637,230,False,Warehouse-D,2025-10-26,46.05,96.0,37.0,4.0
PRD-027159,Product-27159,Garden,Supplier-60,129.98,170.21,23.64,549,56,False,Warehouse-E,2026-03-05,24.56,69.0,6.0,27.0
PRD-027161,Product-27161,Clothing,Supplier-62,123.95,168.34,26.37,8231,12,False,Warehouse-B,2025-11-15,29.57,15.0,4.0,92.0
PRD-027162,Product-27162,Books,Supplier-63,58.69,113.75,48.4,5089,187,False,Warehouse-C,2025-10-23,10.14,21.0,83.0,50.0
PRD-027163,Product-27163,Home,Supplier-64,120.65,217.72,44.58,7303,280,False,Warehouse-D,2025-10-21,40.92,26.0,1.0,25.0
PRD-027164,Product-27164,Sports,Supplier-65,46.13,128.78,64.18,9461,154,False,Warehouse-E,2025-10-11,7.29,87.0,8.0,13.0
PRD-027165,Product-27165,Food,Supplier-66,52.01,153.43,66.1,774,499,False,Warehouse-A,2025-12-11,35.83,69.0,57.0,7.0
PRD-027166,Product-27166,Toys,Supplier-67,92.67,237.3,60.95,5879,144,False,Warehouse-B,2025-12-07,44.71,36.0,72.0,21.0
PRD-027167,Product-27167,Beauty,Supplier-68,83.11,109.22,23.91,1804,327,False,Warehouse-C,2025-12-14,47.12,60.0,12.0,5.0
PRD-027169,Product-27169,Garden,Supplier-70,81.78,138.8,41.08,8016,250,False,Warehouse-E,2026-03-04,28.7,82.0,79.0,75.0
PRD-027170,Product-27170,Electronics,Supplier-71,39.7,79.68,50.18,13,75,True,Warehouse-A,2026-01-31,15.91,86.0,96.0,25.0
PRD-027171,Product-27171,Clothing,Supplier-72,178.63,334.16,46.54,3518,270,False,Warehouse-B,2026-02-12,20.11,7.0,85.0,72.0
PRD-027172,Product-27172,Books,Supplier-73,45.82,137.29,66.63,3430,410,False,Warehouse-C,2026-02-25,12.15,83.0,95.0,71.0
PRD-027173,Product-27173,Home,Supplier-74,132.96,335.23,60.34,9341,258,False,Warehouse-D,2026-02-05,1.18,81.0,51.0,96.0
PRD-027174,Product-27174,Sports,Supplier-75,37.65,85.48,55.95,4353,409,False,Warehouse-E,2025-10-29,4.46,63.0,67.0,78.0
PRD-027175,Product-27175,Food,Supplier-76,121.43,336.93,63.96,8028,405,False,Warehouse-A,2026-03-26,24.34,3.0,65.0,77.0
PRD-027177,Product-27177,Beauty,Supplier-78,68.85,167.64,58.93,2139,227,False,Warehouse-C,2025-10-26,38.87,39.0,65.0,76.0
PRD-027178,Product-27178,Auto,Supplier-79,9.63,27.27,64.69,926,178,False,Warehouse-D,2025-11-27,20.13,15.0,50.0,12.0
PRD-027179,Product-27179,Garden,Supplier-80,109.65,247.85,55.76,4232,54,False,Warehouse-E,2026-02-19,6.49,84.0,28.0,29.0
PRD-027180,Product-27180,Electronics,Supplier-81,105.25,219.96,52.15,1253,43,False,Warehouse-A,2026-03-21,43.08,56.0,20.0,49.0
PRD-027181,Product-27181,Clothing,Supplier-82,48.55,98.03,50.47,4627,149,False,Warehouse-B,2025-11-19,4.29,25.0,73.0,60.0
PRD-027182,Product-27182,Books,Supplier-83,5.86,14.8,60.41,6998,332,False,Warehouse-C,2026-03-27,23.56,57.0,24.0,16.0
PRD-027183,Product-27183,Home,Supplier-84,30.44,57.19,46.77,8082,52,False,Warehouse-D,2025-12-27,28.37,31.0,90.0,19.0
PRD-027185,Product-27185,Food,Supplier-86,145.12,195.57,25.8,5751,489,False,Warehouse-A,2026-02-25,30.57,55.0,79.0,52.0
PRD-027186,Product-27186,Toys,Supplier-87,21.78,39.58,44.97,9354,15,False,Warehouse-B,2025-12-17,23.8,96.0,47.0,47.0
PRD-027187,Product-27187,Beauty,Supplier-88,38.65,61.49,37.14,5098,228,False,Warehouse-C,2026-03-03,31.55,33.0,90.0,18.0
PRD-027188,Product-27188,Auto,Supplier-89,47.24,102.51,53.92,5552,347,False,Warehouse-D,2026-03-23,10.32,87.0,64.0,91.0
PRD-027189,Product-27189,Garden,Supplier-90,94.52,172.86,45.32,9586,376,False,Warehouse-E,2025-12-24,21.78,42.0,71.0,11.0
PRD-027190,Product-27190,Electronics,Supplier-91,127.01,256.19,50.42,255,427,True,Warehouse-A,2026-03-10,29.6,77.0,76.0,25.0
PRD-027191,Product-27191,Clothing,Supplier-92,153.36,233.94,34.44,5904,319,False,Warehouse-B,2026-02-08,26.02,64.0,85.0,86.0
PRD-027193,Product-27193,Home,Supplier-94,157.93,455.59,65.34,9002,418,False,Warehouse-D,2025-12-31,31.44,29.0,26.0,6.0
PRD-027194,Product-27194,Sports,Supplier-95,106.67,168.19,36.58,2111,85,False,Warehouse-E,2025-11-10,18.61,61.0,78.0,85.0
PRD-027195,Product-27195,Food,Supplier-96,177.49,384.67,53.86,5748,475,False,Warehouse-A,2025-11-25,33.28,17.0,83.0,42.0
PRD-027196,Product-27196,Toys,Supplier-97,127.48,370.78,65.62,6311,87,False,Warehouse-B,2025-12-13,46.73,10.0,77.0,69.0
PRD-027197,Product-27197,Beauty,Supplier-98,3.65,9.22,60.41,477,147,False,Warehouse-C,2026-01-15,21.2,98.0,52.0,61.0
PRD-027198,Product-27198,Auto,Supplier-99,33.82,86.96,61.11,2718,343,False,Warehouse-D,2026-01-26,43.77,12.0,86.0,29.0
PRD-027199,Product-27199,Garden,Supplier-100,63.84,172.07,62.9,7922,129,False,Warehouse-E,2026-01-05,20.61,21.0,53.0,82.0
PRD-027201,Product-27201,Clothing,Supplier-2,113.9,276.1,58.75,8159,224,False,Warehouse-B,2025-12-23,3.81,94.0,81.0,86.0
PRD-027202,Product-27202,Books,Supplier-3,82.38,142.76,42.29,2709,248,False,Warehouse-C,2025-11-29,19.06,16.0,72.0,59.0
PRD-027203,Product-27203,Home,Supplier-4,13.78,19.97,31.0,543,88,False,Warehouse-D,2025-10-23,29.44,49.0,4.0,28.0
PRD-027204,Product-27204,Sports,Supplier-5,94.73,203.77,53.51,8922,419,False,Warehouse-E,2025-12-11,48.94,59.0,41.0,17.0
PRD-027205,Product-27205,Food,Supplier-6,182.33,499.79,63.52,2392,47,False,Warehouse-A,2026-02-18,24.22,64.0,33.0,75.0
PRD-027206,Product-27206,Toys,Supplier-7,109.58,187.41,41.53,8832,482,False,Warehouse-B,2025-11-05,33.01,2.0,53.0,88.0
PRD-027207,Product-27207,Beauty,Supplier-8,153.57,269.33,42.98,2273,271,False,Warehouse-C,2026-03-26,13.38,34.0,94.0,2.0
PRD-027209,Product-27209,Garden,Supplier-10,132.19,196.85,32.85,5327,380,False,Warehouse-E,2026-02-18,5.55,36.0,55.0,12.0
PRD-027210,Product-27210,Electronics,Supplier-11,154.59,201.23,23.18,647,310,False,Warehouse-A,2025-10-24,6.57,85.0,35.0,87.0
PRD-027211,Product-27211,Clothing,Supplier-12,144.58,399.53,63.81,2043,91,False,Warehouse-B,2025-11-08,8.64,8.0,49.0,57.0
PRD-027212,Product-27212,Books,Supplier-13,71.91,147.86,51.37,2178,32,False,Warehouse-C,2026-02-21,34.24,51.0,72.0,48.0
PRD-027213,Product-27213,Home,Supplier-14,135.62,243.97,44.41,7617,228,False,Warehouse-D,2026-01-15,12.23,20.0,90.0,92.0
PRD-027214,Product-27214,Sports,Supplier-15,82.99,195.1,57.46,2574,163,False,Warehouse-E,2025-12-07,42.52,60.0,75.0,63.0
PRD-027215,Product-27215,Food,Supplier-16,10.53,29.58,64.4,1244,289,False,Warehouse-A,2025-12-12,29.99,46.0,23.0,38.0
PRD-027217,Product-27217,Beauty,Supplier-18,182.88,323.13,43.4,6675,398,False,Warehouse-C,2025-10-18,7.75,4.0,82.0,25.0
PRD-027218,Product-27218,Auto,Supplier-19,60.32,93.06,35.18,6491,323,False,Warehouse-D,2025-10-04,41.98,81.0,94.0,97.0
PRD-027219,Product-27219,Garden,Supplier-20,188.32,448.03,57.97,3974,202,False,Warehouse-E,2026-01-26,48.41,33.0,84.0,6.0
PRD-027220,Product-27220,Electronics,Supplier-21,96.73,169.9,43.07,3459,51,False,Warehouse-A,2025-11-09,36.28,91.0,9.0,54.0
PRD-027221,Product-27221,Clothing,Supplier-22,162.88,367.09,55.63,1752,41,False,Warehouse-B,2026-02-12,26.75,61.0,11.0,23.0
PRD-027222,Product-27222,Books,Supplier-23,117.73,319.72,63.18,6842,266,False,Warehouse-C,2025-10-11,22.36,35.0,33.0,73.0
PRD-027223,Product-27223,Home,Supplier-24,190.27,525.23,63.77,6344,248,False,Warehouse-D,2025-11-11,36.11,87.0,95.0,26.0
PRD-027225,Product-27225,Food,Supplier-26,110.98,280.39,60.42,5394,483,False,Warehouse-A,2026-02-04,22.24,78.0,60.0,60.0
PRD-027226,Product-27226,Toys,Supplier-27,34.36,59.61,42.36,7205,169,False,Warehouse-B,2025-10-16,12.43,65.0,55.0,19.0
PRD-027227,Product-27227,Beauty,Supplier-28,92.38,114.18,19.09,2079,486,False,Warehouse-C,2026-02-08,29.98,76.0,6.0,95.0
PRD-027228,Product-27228,Auto,Supplier-29,146.11,416.85,64.95,9036,352,False,Warehouse-D,2026-03-19,25.82,49.0,51.0,87.0
PRD-027229,Product-27229,Garden,Supplier-30,186.57,306.41,39.11,7532,474,False,Warehouse-E,2025-12-12,8.4,83.0,27.0,80.0
PRD-027230,Product-27230,Electronics,Supplier-31,136.4,374.07,63.54,4528,182,False,Warehouse-A,2025-12-07,24.57,85.0,41.0,93.0
PRD-027231,Product-27231,Clothing,Supplier-32,131.51,386.73,65.99,9012,295,False,Warehouse-B,2026-02-28,8,93.0,86.0,42.0
PRD-027233,Product-27233,Home,Supplier-34,118.33,286.12,58.64,2112,431,False,Warehouse-D,2025-10-18,3.09,86.0,8.0,93.0
PRD-027234,Product-27234,Sports,Supplier-35,189.26,350.27,45.97,8437,231,False,Warehouse-E,2025-10-05,21.2,41.0,21.0,92.0
PRD-027235,Product-27235,Food,Supplier-36,157.94,197.43,20.0,2904,76,False,Warehouse-A,2025-10-26,26.57,6.0,68.0,23.0
PRD-027236,Product-27236,Toys,Supplier-37,43.41,127.68,66.0,6315,254,False,Warehouse-B,2025-12-23,13.19,44.0,17.0,11.0
PRD-027237,Product-27237,Beauty,Supplier-38,43.65,98.8,55.82,9737,243,False,Warehouse-C,2026-01-14,47.39,33.0,39.0,37.0
PRD-027238,Product-27238,Auto,Supplier-39,161.98,367.12,55.88,9077,76,False,Warehouse-D,2026-03-30,35.29,75.0,17.0,96.0
PRD-027239,Product-27239,Garden,Supplier-40,143.38,378.86,62.15,6130,226,False,Warehouse-E,2025-10-12,38.75,92.0,47.0,32.0
PRD-027241,Product-27241,Clothing,Supplier-42,136.28,197.48,30.99,7213,331,False,Warehouse-B,2026-03-30,15.02,80.0,57.0,46.0
PRD-027242,Product-27242,Books,Supplier-43,134.55,383.58,64.92,9558,227,False,Warehouse-C,2026-03-15,21.3,7.0,48.0,9.0
PRD-027243,Product-27243,Home,Supplier-44,15.47,21.55,28.21,8506,303,False,Warehouse-D,2026-03-06,19.01,98.0,83.0,64.0
PRD-027244,Product-27244,Sports,Supplier-45,189.29,298.97,36.69,2647,58,False,Warehouse-E,2026-02-07,37.75,48.0,4.0,84.0
PRD-027245,Product-27245,Food,Supplier-46,120.67,183.22,34.14,5817,491,False,Warehouse-A,2026-01-15,31.04,18.0,16.0,28.0
PRD-027246,Product-27246,Toys,Supplier-47,163.56,370.51,55.86,6704,169,False,Warehouse-B,2025-10-29,42.5,26.0,66.0,11.0
PRD-027247,Product-27247,Beauty,Supplier-48,32.46,42.22,23.12,9299,448,False,Warehouse-C,2026-02-17,24.15,37.0,38.0,31.0
PRD-027249,Product-27249,Garden,Supplier-50,170.92,473.09,63.87,9637,104,False,Warehouse-E,2025-10-27,13.76,61.0,56.0,75.0
PRD-027250,Product-27250,Electronics,Supplier-51,143.74,394.61,63.57,5229,360,False,Warehouse-A,2025-11-13,33.25,83.0,17.0,96.0
PRD-027251,Product-27251,Clothing,Supplier-52,52.27,118.27,55.8,3391,91,False,Warehouse-B,2026-02-28,15.75,72.0,84.0,60.0
PRD-027252,Product-27252,Books,Supplier-53,13.19,18.93,30.32,2163,192,False,Warehouse-C,2026-02-08,22.29,59.0,75.0,14.0
PRD-027253,Product-27253,Home,Supplier-54,182.54,286.84,36.36,9420,182,False,Warehouse-D,2026-03-29,1.44,71.0,24.0,96.0
PRD-027254,Product-27254,Sports,Supplier-55,198.09,463.19,57.23,7122,491,False,Warehouse-E,2025-11-06,4.58,22.0,90.0,7.0
PRD-027255,Product-27255,Food,Supplier-56,35.09,64.03,45.2,6573,306,False,Warehouse-A,2026-03-14,40.12,8.0,4.0,40.0
PRD-027257,Product-27257,Beauty,Supplier-58,126.2,310.69,59.38,5137,399,False,Warehouse-C,2026-03-05,6.24,29.0,13.0,46.0
PRD-027258,Product-27258,Auto,Supplier-59,123.25,283.89,56.59,3286,317,False,Warehouse-D,2026-01-08,13.01,76.0,7.0,66.0
PRD-027259,Product-27259,Garden,Supplier-60,103.22,228.6,54.85,2763,395,False,Warehouse-E,2025-10-11,3.84,7.0,24.0,8.0
PRD-027260,Product-27260,Electronics,Supplier-61,76.55,134.51,43.09,5730,241,False,Warehouse-A,2025-10-21,35.21,64.0,38.0,34.0
PRD-027261,Product-27261,Clothing,Supplier-62,66.99,90.73,26.17,1159,11,False,Warehouse-B,2025-12-01,13.81,8.0,35.0,88.0
PRD-027262,Product-27262,Books,Supplier-63,134.32,328.28,59.08,3239,239,False,Warehouse-C,2026-01-24,42.37,46.0,96.0,91.0
PRD-027263,Product-27263,Home,Supplier-64,116.91,292.34,60.01,348,468,True,Warehouse-D,2026-01-29,13.71,46.0,48.0,65.0
PRD-027265,Product-27265,Food,Supplier-66,155.06,297.59,47.89,1983,118,False,Warehouse-A,2025-11-07,45.74,47.0,90.0,10.0
PRD-027266,Product-27266,Toys,Supplier-67,101.41,203.7,50.22,4772,275,False,Warehouse-B,2026-02-06,15.66,99.0,71.0,82.0
PRD-027267,Product-27267,Beauty,Supplier-68,184.53,429.3,57.02,2593,121,False,Warehouse-C,2026-03-15,0.88,68.0,4.0,1.0
PRD-027268,Product-27268,Auto,Supplier-69,139.5,360.74,61.33,6480,72,False,Warehouse-D,2026-02-24,49.34,69.0,24.0,99.0
PRD-027269,Product-27269,Garden,Supplier-70,183.13,393.78,53.49,7668,298,False,Warehouse-E,2025-12-12,45.16,15.0,15.0,74.0
PRD-027270,Product-27270,Electronics,Supplier-71,26.45,73.62,64.07,6224,241,False,Warehouse-A,2025-11-30,46.74,37.0,31.0,84.0
PRD-027271,Product-27271,Clothing,Supplier-72,188.81,501.74,62.37,1131,241,False,Warehouse-B,2026-02-16,4.61,8.0,25.0,40.0
PRD-027273,Product-27273,Home,Supplier-74,167.87,219.92,23.67,5625,220,False,Warehouse-D,2026-01-25,35.54,54.0,51.0,100.0
PRD-027274,Product-27274,Sports,Supplier-75,92.99,176.64,47.36,771,222,False,Warehouse-E,2026-03-05,9.29,52.0,3.0,94.0
PRD-027275,Product-27275,Food,Supplier-76,148.46,261.87,43.31,2790,318,False,Warehouse-A,2025-10-14,37.82,59.0,67.0,59.0
PRD-027276,Product-27276,Toys,Supplier-77,143.31,217.11,33.99,7286,184,False,Warehouse-B,2026-01-11,5.85,78.0,89.0,3.0
PRD-027277,Product-27277,Beauty,Supplier-78,106.02,236.42,55.16,8623,471,False,Warehouse-C,2026-03-28,19.47,91.0,13.0,49.0
PRD-027278,Product-27278,Auto,Supplier-79,24.36,45.86,46.88,4232,256,False,Warehouse-D,2025-10-19,19.07,7.0,8.0,94.0
PRD-027279,Product-27279,Garden,Supplier-80,27.08,37.53,27.84,8840,394,False,Warehouse-E,2025-12-11,8.6,31.0,2.0,70.0
PRD-027281,Product-27281,Clothing,Supplier-82,13.34,18.68,28.59,886,302,False,Warehouse-B,2026-03-20,7.72,15.0,85.0,81.0
PRD-027282,Product-27282,Books,Supplier-83,182.38,363.07,49.77,906,236,False,Warehouse-C,2025-11-21,32.6,4.0,2.0,75.0
PRD-027283,Product-27283,Home,Supplier-84,84.87,136.03,37.61,6595,199,False,Warehouse-D,2025-11-01,45.35,27.0,25.0,76.0
PRD-027284,Product-27284,Sports,Supplier-85,46.21,135.37,65.86,1511,181,False,Warehouse-E,2026-02-28,10.58,39.0,34.0,67.0
PRD-027285,Product-27285,Food,Supplier-86,93.22,128.52,27.47,9933,190,False,Warehouse-A,2025-10-25,24.83,21.0,54.0,74.0
PRD-027286,Product-27286,Toys,Supplier-87,120.64,244.26,50.61,5441,374,False,Warehouse-B,2026-03-29,48.35,32.0,75.0,10.0
PRD-027287,Product-27287,Beauty,Supplier-88,68.92,120.91,43.0,4887,34,False,Warehouse-C,2026-03-16,36.11,3.0,53.0,3.0
PRD-027289,Product-27289,Garden,Supplier-90,107.89,306.05,64.75,4562,155,False,Warehouse-E,2025-12-08,31.33,100.0,90.0,57.0
PRD-027290,Product-27290,Electronics,Supplier-91,121.17,330.28,63.31,4550,263,False,Warehouse-A,2026-01-12,49.87,83.0,73.0,47.0
PRD-027291,Product-27291,Clothing,Supplier-92,69.01,171.3,59.71,5611,452,False,Warehouse-B,2025-11-06,46.02,49.0,37.0,1.0
PRD-027292,Product-27292,Books,Supplier-93,32.48,50.61,35.82,6145,454,False,Warehouse-C,2025-10-11,22.98,51.0,11.0,86.0
PRD-027293,Product-27293,Home,Supplier-94,164.94,456.19,63.84,8998,42,False,Warehouse-D,2026-03-29,29.58,24.0,75.0,41.0
PRD-027294,Product-27294,Sports,Supplier-95,24.07,58.95,59.17,5027,471,False,Warehouse-E,2026-01-25,37.61,88.0,1.0,57.0
PRD-027295,Product-27295,Food,Supplier-96,137.2,357.12,61.58,4047,34,False,Warehouse-A,2026-01-07,7.51,5.0,32.0,70.0
PRD-027297,Product-27297,Beauty,Supplier-98,13.14,37.69,65.14,1627,28,False,Warehouse-C,2025-11-25,13.74,2.0,96.0,19.0
PRD-027298,Product-27298,Auto,Supplier-99,190.93,519.33,63.24,7880,462,False,Warehouse-D,2026-01-02,34.55,6.0,50.0,8.0
PRD-027299,Product-27299,Garden,Supplier-100,129.61,362.56,64.25,7419,175,False,Warehouse-E,2025-12-23,47.5,39.0,16.0,19.0
PRD-027300,Product-27300,Electronics,Supplier-1,123.83,200.23,38.16,5946,398,False,Warehouse-A,2026-02-14,36.29,12.0,95.0,42.0
PRD-027301,Product-27301,Clothing,Supplier-2,44.35,93.58,52.61,5939,121,False,Warehouse-B,2026-03-03,49.38,22.0,70.0,14.0
